title,url,author,date,text,images,keyword,item_index
선필 승부사 유각 읽었는데,https://www.inven.co.kr/board/lostark/6271/2047344?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,이쁜궁디빵야,2025-05-26 23:02,전선 카던 변한게 없음  나 호구,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
전분말고 미터기가 나와야됨,https://www.inven.co.kr/board/lostark/6271/2047302?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,정글러의꿈,2025-05-26 22:51,7멸홍으로 가토 매칭돌렸는데  47퍼 밑잔임 물론 난 풀유각 나이스단인데 7멸 수라결에 천왕셋팅이고 재내 둘다 8겁작 딜러임 근데 재들보다 거의 두배 가까이 넣음  마지막에 ㅋ 치고 나가는 싸가지 없는 새끼 ㅉㅉ 재낸 레이드도 저딴식으로 유튜브보면서 하고 있을듯,https://upload3.inven.co.kr/upload/2025/05/26/bbs/i1147321589.jpg?MW=800;https://upload3.inven.co.kr/upload/2025/05/26/bbs/i1147321589.jpg?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
유각 대량으로 싸게올렸습니다 사가세요,https://www.inven.co.kr/board/lostark/6271/2047276?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,Leonlist,2025-05-26 22:45,최저가 많관부,https://upload3.inven.co.kr/upload/2025/05/26/bbs/i1391239935.png?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
근데 진짜 게임 안하는거같긴하더라 유각 관련해서,https://www.inven.co.kr/board/lostark/6271/2047238?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,게임기획자,2025-05-26 22:37,말할때 유각 초기시세가 비쌋다고 하는거 좀 ..  유각 처음에   아드2만골에 안배운거 다 땅치고 후회하고있을텐데  뭐가 초기에비쌋다는건지,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
로아온까지 더보기중단하고 올 골드 모으는게 맞는거 아닐까요?,https://www.inven.co.kr/board/lostark/6271/2047209?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,록팰로우,2025-05-26 22:32,귀속골드 도입되면 일정비율은 귀속으로 줄꺼니 결국 거래가능한 골드량은 줄거고 이걸로 골드가치가 올라가고  귀속골드는 쌓이니 배럭들은 이제 더보기하는게 거래소서 재료 사는거보다 좋을테니 귀속 더보기 할꺼고  골드값이 올라가면 유각값은 비례해서 낮아질테니 (물량은 꾸준히나오지만 살 골드 재력자들이 줄어들거니)  현재 유동 가능한 골드를 최대한 모아놓는게 좋을듯한거 같다는 생각이 듬,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
진짜 신캐 얼마나 개줫사기로 낼지 감도 안잡힌다,https://www.inven.co.kr/board/lostark/6271/2047198?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,칵콕칵,2025-05-26 22:30,광휘보석철회로 나이스단이 보석돌려먹고 유각돌려먹는다는건 이제는 거의 기정사실인데  스마게가 신캐팔이하려면 저 유각둘둘 고렙보석둘둘 나이스단을 뚫어야 한다  그러면 겹치는 유각이 없어도/보석이 낮아도 현재 고스펙 나이스단을 찍어누를 성능을 내야 할텐데  와 얼마나 개줫사기 직업이 나올지 ㄹㅇ감도 안잡힘   그리고 그때되면 블레이드는 무슨 패치 받아서 또 고점 뚫어낼지 그것도 궁금함 ㅋㅋㅋ,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
재학이는 보석 떨어지든 말든 알빠노임 ㅋㅋ,https://www.inven.co.kr/board/lostark/6271/2047164?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,옴모나,2025-05-26 22:23,유각은 팔아야되니까 너무 과했다고 잠궜는데  보석은 알빠노?팔것도 아닌데 ㅋㅋㅋ떨어지든말든,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
난 이번포셔영상은 잘 모르겠음,https://www.inven.co.kr/board/lostark/6271/2047151?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,행모,2025-05-26 22:20,"1640나이스는 왜 레벨을안올리고 비나이스는 레벨을 올릴거라고 생각하지? 나이스는 80찍는거? 템렙만찍으면됨 근데 비나이스는? 보석, 유각 이걸 고려해야할수밖에 없음 사실 배럭을 부캐급으로 올리는건 오히려 나이스들이 더함 물론 다계정1640나이스 쌀팔이들도 있긴할건데 이건 논외지",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
보석이건 유각이건 더 쳐박아라,https://www.inven.co.kr/board/lostark/6271/2047150?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,이쁜궁디빵야,2025-05-26 22:20,원래 로아는 그냥 개나소나 교복입고 최종 컨텐츠 때려잡는 게임이었거든  점점 다가간다 그시절로,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
이번주 먹은 유각,https://www.inven.co.kr/board/lostark/6271/2047139?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,티콘,2025-05-26 22:18,"슈차1, 타대1, 마흐1, 원한1, 예둔1",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
더떨어지는건무서운데이쯤되니보석효율개좋아짐,https://www.inven.co.kr/board/lostark/6271/2047098?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,서풍,2025-05-26 22:09,악세유각다같이떡락하는거아니면결국다시맞춰야해서팔지도못함..,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
2년안에 유각 100크리당 10개 가능할까??,https://www.inven.co.kr/board/lostark/6271/2047096?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,시래기감자탕,2025-05-26 22:08,전각도 10개에 100크리에 팔았는데  2년뒤에 유각도 그럴 가능성 있음??,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
유각 굳이 시세 올린건 유각 패키지로 팔겠다는 거임,https://www.inven.co.kr/board/lostark/6271/2047076?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,화생방,2025-05-26 22:03,그 16만5000원에 1장 줄때 매출 달달했어서 계속 그럴거임 현재 매출 땡길방법이 그거 밖에 없거든 곧 있으면 카드패키지처럼 점점늘어서 뭔 패키지를 사면 보너스라면서 5장씩 줄걸  뻔하다 뻔해,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
로아는 하면할수록 락걸어놓은 계정 아닌계정 있는거같아 씨ㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣ발,https://www.inven.co.kr/board/lostark/6271/2047063?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,아방oooo,2025-05-26 22:00,뭘해도 되는사람 편린골드 쥰내 쳐먹고 유효유각 쥰내 쳐먹고 레이드만 돌았다하면 카드나오는 사람이있는가하면  나처럼 한없이 불쌍하고 가혹한 유저가 있는거시에양 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
아니씨발 그래서 나이스 해 말어 ㅜㅜㅜ,https://www.inven.co.kr/board/lostark/6271/2047036?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,왕의품격,2025-05-26 21:54,유각 어쩔건데... 나이스 해말어 귀속골드오면 나이스 할이유가없자나 장남장녀키우기가안되는데...  형들 정답을알려줘!!,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
나도 재밋게 게임하고싶다고,https://www.inven.co.kr/board/lostark/6271/2047021?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,Hitachi마코,2025-05-26 21:51,니들만 편린으로 20만골드먹고 골두꺼비로 아드유각복사하고 강습하드에서 아드먹고 50만 먹으면서 에스더의기운까지먹냐  나도 저중에 하나라도 즐기고싶다고  왜 니들만 즐기냐고,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
이쯤되니깐 진심 로아온이 궁금해진다.,https://www.inven.co.kr/board/lostark/6271/2046932?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,어쎄싱이에요,2025-05-26 21:27,도대체 언제까지 기달려달라를 시전할지 모르겠지만  이 지경에서 도대체 어떤 방법으로 경제를 살리고 유각 시세를 잡고 보석 감가도 막으면서 카제로스까지 이끌어갈지 진짜 궁금하지 않음?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  설마 한 4~6개월 기다려 시전하겠어?,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
여름 로아온 이후 피방보상에 유각 3장은 줄꺼 같지 않음??,https://www.inven.co.kr/board/lostark/6271/2046878?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,Dental,2025-05-26 21:17,유입 입장에서 차트 아웃인 게임할바에는 던파 메이플 할꺼 같은데,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
악세값은 왜케 오르냐,https://www.inven.co.kr/board/lostark/6271/2046863?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,뉴비에오,2025-05-26 21:13,유각 밎추다 비싸져서 뭔가 손해보는 느낌들어서 악세나 기웃거리고 있는데 어제도 비싸서 포기했는데 오늘 더 올랐네 ㅂㄷㅂㄷ 다 나같은 생각인건가,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
왜 광휘 패치가 철회라는 거임?,https://www.inven.co.kr/board/lostark/6271/2046831?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,숙코파괴자,2025-05-26 21:04,"유저들이 원한 보석 변경은 겁작변환 자유 & 스킬변환 확정이 메인이고, 추가 공격력 및 캐릭귀속은 개발진이 돈벌려고 추가한 개수작인데 개발진 개수작 쳐냈으면 유저가 원한 패치가 제대로 들어온 거 아님?  11렙 보석이 나오는 거면 차라리 이해하겠는데 그냥 귀속딸깍하는 것만으로 기존 보석보다 밸류가 올라가는 패치에 불만을 가지면 안되는 이유라도 있는지 궁금하네  모든 캐릭이 상향이라고? 극딜캐릭이 딜파이 먹는게 커지면 지딜이 약해지고 보스 체력 뻥튀기하면 지딜이 올라오는게 로아인데 그냥 옆그레이드라고 진심으로 생각하는거 아니지?  라방 하나에 패치 내용이 뒤집히는게 말이 안된다고? 라방 하나에 보석 추가공격력 붙는 건 말이 된다고 생각하냐? 차라리 돌려 말하지 말고 솔직하게 말하라니까.  보석 존나 비싸서 감당 안되는데 날먹하는 나이스단 쳐 죽여달라고. 저새끼가 쌀먹인지 아닌지 모르겠지만 나보다 레이드 편하게 가니까 죽여달라고. 유각이고 세팅이고 저새끼 따라 갈 자신 없으니까 저새끼가 나보다 손해보게 하라고  솔직하면 밉긴해도 좆같진 않은데 구라쟁이기까지 하면 안갈라지고는 못버티는거임.",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
의외로 80까지 비용 절감할 방법은 좀 많긴함,https://www.inven.co.kr/board/lostark/6271/2046812?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,Wmod,2025-05-26 20:59,8겁작에 대충 유각 한두개 돌려먹고 하면  1680 원정대 적당히 균등 강화에 유각 1~2개 돌려먹기 배럭급 세팅만 적당히 해줘도  한 1400점 찍고 무난하게 숙제 다 빼기 최적인데  반대로 주차만 충분히 해뒀다면  1660 - 1680 까지 돌파석은 3천개 정도 있으니까  상재 10 +16 목표로 큐브 날잡고 싹다 조진 뒤 에포나로 쌓아둔 귀속 숨결 싹다 합치면  아비도스는 사고 해도 얼추 50만골 전후로 80 찍히긴 찍힘  이 정도면 의외로 회수하는데 오래 안걸림  1660 배럭이 1.8+1.1+1.1라 4만골인데 1680 찍으면 8만골로 부웅 날아감  근데 이후는 뭔 수단을 써도 회수가 불가능함  1680에서 다들 배럭 시마이 치는 게 문제인듯? 이 이후는 솔직히 뭔 견적 내도 회수가 안됨,https://upload3.inven.co.kr/upload/2025/05/26/bbs/i1145550611.jpg?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
감가피한다고 유각 안사고 무강하고 악세사고,https://www.inven.co.kr/board/lostark/6271/2046724?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,환수사v,2025-05-26 20:39,아이러니하게 그나마 감가 덜한게 유각이네,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
걍 리부트화 하자ㅇㅇ,https://www.inven.co.kr/board/lostark/6271/2046699?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,각진,2025-05-26 20:34,골드 획득 5배 보석 획득 5배 각종 재련재료 20배 실링 10배 유효 유각 드랍률 5% 6회제한 없음  카던 명파 수급 제한없음 매일카던 1000회도 가능 대신 1카던당 30분걸림 30분다채워야 명파들어옴  대신 올 거래제한  운빨 ㅈ망겜메타 로부트 서버 오픈ㄱㄱ  솔찍히 재밌어보이면 개추,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
노유각단징징이 쌀숭이 싹 청소 안하면 이겜은 미래가없음 ㅇㅇ,https://www.inven.co.kr/board/lostark/6271/2046672?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,Smile,2025-05-26 20:27,노유각징징 언제까지받아줄건데 ㅋㅋ  지들이 뇌피셜로 골두껍이 연장할거라고 가격떨어질거라고 뇌피셜내서 안사놓고 이제와서 욕하면  뭐 니들한테 미리 연장할거라고 알려주고 연장했어야됨? ㅋㅋ  말같지도않은 쌀숭이마인드좀 버리자   그냥 영원히 노유각단으로 살면 되는거임 못사겠으면  이참에 그냥 저런 쌀먹마인드들 싹 청소해야 이겜이 클린해진다 ㅇㅇ,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
이제 유각은 매일이 저점인가,https://www.inven.co.kr/board/lostark/6271/2046561?name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,몽개,2025-05-26 20:01,이제 유두꺼비 끝나니까 올라갈일만 남았겠지?!,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
pm8시 카게 가시는 분들 다들 유각 득템하시길,https://www.inven.co.kr/board/lostark/6271/2046539?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,귀요미얌,2025-05-26 19:57,기도,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
유각안읽고 혼수풀세트하는게이득인데?,https://www.inven.co.kr/board/lostark/6271/2046492?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,켈시온,2025-05-26 19:48,혼수감가가 덜하겠는데,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
근데 대체 어케해줘야되는거냐,https://www.inven.co.kr/board/lostark/6271/2046444?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,겁화,2025-05-26 19:39,유각 비쌈 -> 게임이 존나비싸요 냉장고 에어컨 어쩌구 저쩌구  가격내림 -> 씨발 내 감가  ......?  + 누구 말을 들어줘야 할까,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
스펙표기 한다고 한 이상 보석감가는 당연한 결과이지 않나 싶음,https://www.inven.co.kr/board/lostark/6271/2046424?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,황혼끝의여명,2025-05-26 19:37,보석은 한캐릭만  유각은 공통임   이전엔 점수 확인 할거면 즐로아나 다른 사이트 검색 해야 하니  보석 위주로 보고 넘기는 사람도 많았을텐데  스펙 점수를 표기 해준다고 한 이상 보석 말고 유각이 우선이 될수밖에 없음   결과적으로 보석 1렙이라도 낮추고 유각이라도 읽는게 이득이 되는데  보석값이 유지가 될까?   현시점에서 가장 꼬운건 유각 안겹치는 캐릭 키우는 사람이라고 생각함,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
유각 비싸다고 징징거리는 새끼들은 그동안 뭐함??,https://www.inven.co.kr/board/lostark/6271/2046396?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,스벅빨대도둑,2025-05-26 19:31,"유각나오지가 언젠데 아드 한칸뚤려있는애들이 태반임  그동안 골드는 존나 캤을건데   그골드는 다 어디간거야???  졸라 이해가 안가네,,,,",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
광휘 <- 걍 이 새끼가 문제임,https://www.inven.co.kr/board/lostark/6271/2046394?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,모코코로리니,2025-05-26 19:31,"광휘에 공퍼 1퍼라도 붙여서 기존 보석이랑 차별점을 만들었어야함.  이러면 윗구간은 당연하고 귀속골드 들어왔을 때 쌀먹들 다 빠지고 남아있는 로아로 쌀먹하려는 사람들도 귀속보석에서 광휘로 변환해야 취업되서 보석값 어느정도 유지 됬을 거임.  다캐릭 나이스단은 스마게에서 직변권이라도 쳐 내서라도 광휘 도입했어야 보석값 잡았음.   한 게임의 대표로 나온 사람이 오피셜로 광휘 공지 쓰고 한달도 안되서 라이브방송에서 수만명이 보는데 울컥하면서 철회하는거 보면서 걍 이게임은 미래가 없는게 보임.  존나 라이트하다는 던파도 증폭은 절대 안건드리는데, 게임사에서 직접 악세파편이랑 유각, 패키지 쳐 내서 가치 씹창내는거 보면 강원기 없었으면 카멘나오기  전에 로아 섭종했을듯.",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
80배럭 8레벨 다 내려줄까?,https://www.inven.co.kr/board/lostark/6271/2046327?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,로벤토리,2025-05-26 19:20,유각덕에 7겁작기준 1400+되긴 하는데 7겁작 안받아주는 인식 없음 요즘은?,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
요즘 원정대나 보석만 보고 거절 때리는듯,https://www.inven.co.kr/board/lostark/6271/2046313?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,무쌩,2025-05-26 19:17,유각 나이스단 팟도 아님 그냥 다 60 딱렙인 팟 신청 넣어도 거절당함 로펙 즐로아 있는데 그걸 봐달라고 ㅠ,https://upload3.inven.co.kr/upload/2025/05/26/bbs/i1897685069.png?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
게임사는 이득보고 유저만 손해보는 패치안,https://www.inven.co.kr/board/lostark/6271/2046284?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,Taurus13,2025-05-26 19:11,"1. 보석 원정대화   말그대로 원정대화 하는거임  단, 기존 보석들을 재료화해서 그걸 먹이면 성장하는 방향으로  뭐 딜쪽이랑 쿨감쪽이랑 해서 2개정도 만들어두는게 좋겠네  이러면 유저들은 또다시 매몰비용이 생기는거고 게임사는 어라? ㄱㅇㄷ? 앉아서 꿀빠는거지  보석의 소모처도 생기고 매몰비용이 올라가니까 아까워서 못접겠다는 생각도 들어서 이탈율도 줄어들테고  로아온때마다 7겁작 뿌리는거 가볍게 뿌릴 수 있겠네?  기존유저들은 받아서 그냥 성장재화로 먹일테고 뉴비들한테도 이득이고    2. 큐브 삭제, 카던 보석삭제  그놈의 보석 메인 수급처인 큐브, 작업장의 메인 돈벌이 카던  만악의 근원 싹다 처내죠?  작업장 잡고 보석값 정상화시키시고   3. 레이드 보상에 보석성장재화  돌고나서 모비노기 뭐 그 무슨 다이스 돌리는거마냥 돌려서 좋은거 얻을 수도 평범한거 얻을 수도 도파민 느끼게 해놓고  선발대 대우 찔끔해줘볼까 라는 생각으로 당연히 컷 높은 레이드에서는 높은등급 다이스 뜨게하고    사실 그냥 답답해서 두서없이 생각나는데로 써봄  지금 유각 200장 읽고 중복 캐릭 하나없이 기습 결대 타대 다키우거든 + 폿까지?  근데 난 패치 들어노는거 걍 그러려니 했는데 이벤 꼬라지 보니까 완전 투기장이더라  이래도 누가 손해 저래도 누가 손해 ㅇㅈㄹ 하면서 싸우는꼴 보니까 그냥 너죽고 나죽자 이딴 생각들어서 그럼",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
8랩 겁화 한달전에 31만에 다샀는데 ㅎ,https://www.inven.co.kr/board/lostark/6271/2046276?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,워뉴,2025-05-26 19:10,지금 20만이네..ㅋㅋㅋㅋㅋ 아 ㅠ  유각 돌대/기습으로 -400만 손해봤는데 보석마저..,https://upload3.inven.co.kr/upload/2025/05/26/bbs/i1685378322.jpg?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
근데 아직은 그시절 메이플보다 스펙업비용 싸긴함,https://www.inven.co.kr/board/lostark/6271/2046263?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,Delen,2025-05-26 19:07,"현재 골두꺼비 D-2 기준  메이저 딜러 유각  원한, 예둔, 저받, 돌대, 아드레날린 => 2천만 골드  암거래 골드가 2000원 으로 계산시 현금 400만원  메이플 시즌 1 최종 보스  검은 마법사가 엔드던 19~21년 시절  검마 격수 최소 비용 5~600만원  아직은 그시절 버섯겜에 비해 싸거나 같을수 있다 (골두꺼비 첫주에 매수햇으면 더많이 싸짐)  단 메이플은 엠블럼(직업에따라 보조가 귀속)만 귀속이고  템을 팔면 일부 회수가 되는거에 비해 유각은 회수가 안되는거 차이 ㅎ",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
노브 1500팟이 1400팟보다 훨빠르네,https://www.inven.co.kr/board/lostark/6271/2046242?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,아니테제32,2025-05-26 19:03,유각배워서 1500찍고 1500팟 짜서 가봤는데  그냥 아이스크림이네,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
60배럭도 상하탑이 정배임?,https://www.inven.co.kr/board/lostark/6271/2046145?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,Dkfkc,2025-05-26 18:43,2000골에 유각뽑기 생각하면 하킨가,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
분석에서의 포피셜? 믿거하면됨,https://www.inven.co.kr/board/lostark/6271/2046131?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,이니빵좋아요,2025-05-26 18:40,"카멘 엔드시절 87줄 카운터 말 많으니까 영상 뽑은건데  타직업들 트포 쿨감이나 스킬의 트포들 고려 안하고서 그냥 사람들이 사용하는거로 표 만들고 사이클에 안들어가니 카운터 치기 좋은 직업이지만 블레, 배마 등(본인이 키우는 캐릭터)는 꾸진 직업이라고 하던 사람임  ㅅㅂ 내가 키우는 소서만 해도 돌풍 쿨이 9초면 쿨감트포 5랩줘서 쿨 14초에서 9초로 만든거고 이건 돌풍에 속행 줘가지고 쿨마다 계속 굴리면서 아드 유지 + 속행으로 인한 사이클 댕겨오기 하려고 그런건데 사이클x라고 보라색으로 해놓은거 보셈 당시 끝마컨 시절이라 속행 한번이라도 터지면 사이클이 1~2초는 앞당겨졌음  시즌 3들어와서도 본인 유각 다 읽고서 악세 효율 이야기로 사람들 악세 몇백만골에 맞추게 만들고 악세 가격 오르니까 이젠 유각 효율 이야기하면서 아드20, 원한 10에서 놀던거 40, 30까지 올린 양반임   그렇게 치면 광휘 언급 직후 영상에서는 나이스단이 많이 타격입는거다 이렇게 마무리했는데 왜 이건 빼고 가져오냐 ㅄ들아",https://upload3.inven.co.kr/upload/2025/05/26/bbs/i1249711686.png?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
유각은 어느타이밍에 손대는게 맞음?,https://www.inven.co.kr/board/lostark/6271/2046042?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,페북아,2025-05-26 18:23,상재는 운파 쌓이면 한부위씩 해줄생각이라 지금 딱히 렙업할 생각은 없음 반지 상단>상중 귀 상단>상중 한부위씩 바꾸고 나면 유각 손대도 될거같은데 나머지 목걸이랑 귀한짝은 중중이라 딱히 손 안대도 될듯 님들은 유각 어느시점에 읽음?,https://upload3.inven.co.kr/upload/2025/05/26/bbs/i1787629845.jpg?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
골고루 공평하게 섭섭하게 하는게 ㄹㅇ 신의경지임,https://www.inven.co.kr/board/lostark/6271/2045986?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,몽블렝,2025-05-26 18:14,나이스단 긁었다가 비나이스단 긁었다가 유각 읽은 사람 긁었다가 유각 안 읽은 사람 긁었다가 골고루 공평하게 섭섭하게 하는게 ㄹㅇ 신의경지임,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
1720 카게 + 필보 내놓고 유각 확정 1장씩 주자,https://www.inven.co.kr/board/lostark/6271/2045945?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81&sterm=7976435,가온누리63,2025-05-26 18:05,림레 북부 나오면서 1720카게하고 필보 나오고 거기서 유각 확정 드랍 나오면 어느정도 풀리지 않을까 싶은데 어차피 저런데서 나오는건 확률 차등으로 해둘거잖아 균등 아니고  고렙들 득템의 재미도 보고 좋지 않을까?  귀속 숨결도 좀 팍팍 주고 한번 누를때 50개씩 들어가는데 숨이 턱턱 막히네 이거,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
